final_pred,is_rejected,reject_reasons,effective_score_threshold,threshold_offset,best_label,best_score,second_label,second_score,margin,ranked_classes,neighbors,image_path
__Unknown__,True,['low_score'],0.68,-0.05999999999999994,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.5858246684074402,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.5786579251289368,0.007166743278503418,"[('Mabel__Mabel Rosquinha Mabel Sabor Coco', 0.5858246684074402), ('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.5786579251289368)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6155067682266235, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.5858246684074402, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\train_IMG_20260321_195234837-REDACTED_jpg.rf.2f95b2610106f5576ca7b230417d7a0d_crop_16.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5777931213378906, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5635571479797363, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00106_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj0.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5577746629714966, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\IMG_20260525_211231735-REDACTED_jpg.rf.11c1604d00785239ec44404c0d5c763e_crop1.jpg'}]",data\input_images\image_1\crop_0050_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,Mabel__Mabel Laminado Doce Mabel Sabor Leite,0.5934516191482544,RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO,0.5572659373283386,0.03618568181991577,"[('Mabel__Mabel Laminado Doce Mabel Sabor Leite', 0.5934516191482544), ('RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 0.5572659373283386), ('RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO', 0.5523672103881836)]","[{'label': 'Mabel__Mabel Laminado Doce Mabel Sabor Leite', 'score': 0.628980278968811, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Laminado Doce Mabel Sabor Leite\\train_IMG_20260309_193620747-REDACTED_jpg.rf.b6bfa1ab3c0c1e27a834e6f7ebdde5d4_crop_212.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 'score': 0.5606313943862915, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE COCO RANCHEIRO\\train_18_jpg.rf.a99bbd3050d507dc850aba61b1a9a562_crop_0.jpg'}, {'label': 'Mabel__Mabel Laminado Doce Mabel Sabor Leite', 'score': 0.5579229593276978, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Laminado Doce Mabel Sabor Leite\\train_IMG_20260309_193618302-REDACTED_jpg.rf.75ab74650435bea58348b5abc0b9c3ea_crop_191.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 'score': 0.5539004802703857, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE COCO RANCHEIRO\\train_WhatsApp-Image-2026-03-25-at-00-34-17_jpeg.rf.6ee1f01097c360d3605332562fd5c8ae_crop_34.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO', 'score': 0.5523672103881836, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO COOKIES RANCHEIRO\\train_IMG_20260322_173000-REDACTED_jpg.rf.4f4b9a7f9befd66441f91190f8db7dcc_crop_12.jpg'}]",data\input_images\image_1\crop_0051_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.587649130821228,,,,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.587649130821228)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.614326536655426, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5982165336608887, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00106_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj0.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5860635638237, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5715112686157227, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00112_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj2.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5681277513504028, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\train_IMG_2174_jpeg.rf.44f437e7793cd4257e44ac6963886830_crop_15.jpg'}]",data\input_images\image_1\crop_0052_conf_0.96.jpg
Mabel__Mabel Rosquinha Mabel Sabor Coco,False,[],0.68,-0.05999999999999994,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.7041397094726562,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.6868591010570526,0.017280608415603638,"[('Mabel__Mabel Rosquinha Mabel Sabor Coco', 0.7041397094726562), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.6868591010570526)]","[{'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.7041397094726562, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00023_IMG_20260610_115355437_jpg.rf.74e628d4b1a310cf28354aaf4f6be1dc_cls0_obj23.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.7000745534896851, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00178_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj22.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6923636198043823, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00174_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj18.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.677923321723938, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00180_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj24.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6770749092102051, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_2.jpg'}]",data\input_images\image_1\crop_0053_conf_0.96.jpg
Adoralle__Adoralle Alimentos Rosquinhas Coco,False,[],0.74,0.0,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.8127322196960449,,,,"[('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.8127322196960449)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.8327006101608276, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00177_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj21.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.8241426944732666, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00180_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj24.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.8075671195983887, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00176_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj20.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.8007439970970154, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_11.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.7985066771507263, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00178_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj22.jpg'}]",data\input_images\image_1\crop_0054_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.65978076060613,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.648165374994278,0.011615385611852047,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.65978076060613), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.648165374994278)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6903844475746155, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6523787975311279, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00174_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj18.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6512264013290405, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.643951952457428, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_9.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6377314329147339, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00112_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj2.jpg'}]",data\input_images\image_1\crop_0055_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,Mabel__Mabel Amanteigado Mabel Sabor Chocolate,0.6743651270866394,,,,"[('Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 0.6743651270866394)]","[{'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.6968565583229065, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\crop_00033_IMG_20260610_115255641_jpg.rf.49b35e26cf51aee24f46f834d0a99c66_cls0_obj4.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.6758196353912354, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\crop_00029_IMG_20260610_115255641_jpg.rf.49b35e26cf51aee24f46f834d0a99c66_cls0_obj0.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.6741601824760437, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\crop_00032_IMG_20260610_115255641_jpg.rf.49b35e26cf51aee24f46f834d0a99c66_cls0_obj3.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.6645134687423706, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\crop_00036_IMG_20260610_115255641_jpg.rf.49b35e26cf51aee24f46f834d0a99c66_cls0_obj7.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.6604757905006409, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\crop_00034_IMG_20260610_115255641_jpg.rf.49b35e26cf51aee24f46f834d0a99c66_cls0_obj5.jpg'}]",data\input_images\image_1\crop_0056_conf_0.96.jpg
__Unknown__,True,['low_score'],0.69,-0.050000000000000044,Mabel__Mabel Rosquinha Mabel Sabor Chocolate,0.6762156128883362,,,,"[('Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 0.6762156128883362)]","[{'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.6988106966018677, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_IMG_20260309_202019379-REDACTED_jpg.rf.9ff6e869b2dae1bbd6112a80fb7952b2_crop_8.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.6809184551239014, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_IMG_20260309_202018563-REDACTED_jpg.rf.26b3fce9fb86693550f0eef19a1f2579_crop_8.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.6736869812011719, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\valid_79_jpg.rf.d0cea3b917e195a5f6480abf75c42e26_crop_20.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.6675306558609009, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_38_jpg.rf.9f745a19c9c4c35eb7e25c5b36f69f4e_crop_9.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.6601312756538391, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\valid_79_jpg.rf.d0cea3b917e195a5f6480abf75c42e26_crop_15.jpg'}]",data\input_images\image_1\crop_0057_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.6925371686617533,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.6904935538768768,0.0020436147848764685,"[('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.6925371686617533), ('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.6904935538768768)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.7048697471618652, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00174_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj18.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.7000744938850403, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6938419342041016, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_2.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6809126138687134, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00106_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj0.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6788998246192932, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_31.jpg'}]",data\input_images\image_1\crop_0058_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.5712143629789352,Mabel__Mabel Rosquinha Mabel Sabor Leite,0.5557682514190674,0.015446111559867859,"[('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.5712143629789352), ('Mabel__Mabel Rosquinha Mabel Sabor Leite', 0.5557682514190674)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5812010765075684, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_11.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.577052116394043, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_22.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5642908811569214, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00176_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj20.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5623133778572083, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00180_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj24.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Leite', 'score': 0.5557682514190674, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Leite\\crop_00159_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj3.jpg'}]",data\input_images\image_1\crop_0059_conf_0.96.jpg
Mabel__Mabel Rosquinha Mabel Sabor Coco,False,[],0.68,-0.05999999999999994,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.9237394690513611,,,,"[('Mabel__Mabel Rosquinha Mabel Sabor Coco', 0.9237394690513611)]","[{'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.9525886178016663, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00094_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj6.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.9232698678970337, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00093_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj5.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.9169343709945679, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00091_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj3.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.9141095876693726, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00167_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj11.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.911794900894165, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00088_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj0.jpg'}]",data\input_images\image_1\crop_0060_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.621460747718811,,,,"[('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.621460747718811)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6486387848854065, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_22.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6197782158851624, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_10.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.616641104221344, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_6.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.612449049949646, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00176_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj20.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6097965836524963, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_5212-REDACTED_jpeg.rf.528bb333ace77d145afe8299a10fd074_obj9.jpg'}]",data\input_images\image_1\crop_0061_conf_0.96.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.6563239991664886,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.6283687551816305,0.027955243984858158,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.6563239991664886), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.6283687551816305)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6644730567932129, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6481749415397644, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6338613033294678, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00174_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj18.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.627306342124939, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_9.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.6239386200904846, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_IMG_0484-REDACTED_jpeg.rf.8ace1d1de4156ba5b78fb0e1d45bc3c8_crop_2.jpg'}]",data\input_images\image_1\crop_0062_conf_0.96.jpg
